symbol,name,exchange,yahoo_ticker,isin,price_180d_ago,past_date_used,price_today,return_pct,avg_daily_volume,avg_daily_value_rs,bars,status
SHALPAINTS,Shalimar Paints Limited,NSE,SHALPAINTS.NS,INE849C01026,61.86,2025-12-05,50.32,-18.66,93147.0,5736173.0,156.0,ok
SHANKARA,Shankara Building Products Limited,NSE,SHANKARA.NS,INE274V01019,116.45,2025-12-05,117.0,0.47,169460.0,20142198.0,153.0,ok
SHANTI,Shanti Overseas (India) Limited,NSE,SHANTI.NS,INE933X01016,9.13,2025-12-05,6.51,-28.7,42430.0,329048.0,153.0,ok
TAMBOLIIN,Tamboli Industries Limited,NSE,TAMBOLIIN.NS,INE864J01012,164.9,2026-04-20,180.0,9.16,9304.0,1685876.0,30.0,ok
SHAKTIPUMP,Shakti Pumps (India) Limited,NSE,SHAKTIPUMP.NS,INE908D01010,602.7,2025-12-05,514.75,-14.59,1999520.0,1303601472.0,155.0,ok
TANLA,Tanla Platforms Limited,NSE,TANLA.NS,INE483C01032,551.9,2025-12-05,543.05,-1.6,806194.0,418399351.0,156.0,ok
SHARDAMOTR,Sharda Motor Industries Limited,NSE,SHARDAMOTR.NS,INE597I01028,973.05,2025-12-05,842.8,-13.39,66029.0,61365320.0,154.0,ok
SHANTIGOLD,Shanti Gold International Limited,NSE,SHANTIGOLD.NS,INE06ZD01017,200.1,2025-12-05,230.62,15.25,949619.0,205140207.0,156.0,ok
SHARDACROP,Sharda Cropchem Limited,NSE,SHARDACROP.NS,INE221J01015,868.25,2025-12-05,908.0,4.58,510049.0,504370538.0,155.0,ok
SGMART,SG Mart Limited,NSE,SGMART.NS,INE385F01024,343.55,2025-12-05,578.2,68.3,315854.0,140431158.0,154.0,ok
SHAREINDIA,Share India Securities Limited,NSE,SHAREINDIA.NS,INE932X01026,159.1,2025-12-05,138.35,-13.04,1082360.0,182123632.0,156.0,ok
SGL,STL Global Limited,NSE,SGL.NS,INE353H01010,12.92,2025-12-05,11.77,-8.9,26837.0,331237.0,153.0,ok
SGIL,Synergy Green Industries Limited,NSE,SGIL.NS,INE00QT01015,552.45,2025-12-05,591.9,7.14,28222.0,14580117.0,154.0,ok
SEDEMAC,SEDEMAC Mechatronics Limited,NSE,SEDEMAC.NS,INE00XB01019,1451.1,2026-03-11,2326.0,60.29,271618.0,469516081.0,55.0,ok
SEIL,Shanti Educational Initiatives Limited,NSE,SEIL.NS,INE440T01028,181.0,2026-04-21,185.38,2.42,432299.0,86280240.0,29.0,ok
SENORES,Senores Pharmaceuticals Limited,NSE,SENORES.NS,INE0RB801010,776.75,2025-12-05,1033.5,33.05,322491.0,283226030.0,156.0,ok
SEJALLTD,Sejal Glass Limited,NSE,SEJALLTD.NS,INE955I01044,836.55,2025-12-05,773.05,-7.59,14549.0,10363147.0,155.0,ok
SELMC,SEL Manufacturing Company Limited,NSE,SELMC.NS,INE105I01020,30.77,2025-12-05,29.21,-5.07,14068.0,455939.0,153.0,ok
SENCO,Senco Gold Limited,NSE,SENCO.NS,INE602W01027,308.15,2025-12-05,345.35,12.07,1436722.0,481090050.0,156.0,ok
SHARDUL,Shardul Securities Limited,NSE,SHARDUL.NS,INE037B01020,28.9,2026-04-22,28.45,-1.56,5608.0,159491.0,28.0,ok
SEMAC,Semac Construction Limited,NSE,SEMAC.NS,INE617A01013,320.9,2025-12-05,335.05,4.41,2401.0,720711.0,153.0,ok
SEPC,SEPC Limited,NSE,SEPC.NS,INE964H01014,8.8,2025-12-05,7.0,-20.45,20964922.0,166255724.0,156.0,ok
SERVOTECH,Servotech Renewable Power System Limited,NSE,SERVOTECH.NS,INE782X01033,83.71,2025-12-05,100.91,20.55,1139557.0,98406834.0,156.0,ok
SHBAJRG,Shri Bajrang Alliance Limited,NSE,SHBAJRG.NS,INE402H01015,174.0,2026-04-21,181.18,4.13,1723.0,292001.0,29.0,ok
SHANTIGEAR,Shanthi Gears Limited,NSE,SHANTIGEAR.NS,INE631A01022,470.05,2025-12-05,440.25,-6.34,29559.0,14067154.0,154.0,ok
SFL,Sheela Foam Limited,NSE,SFL.NS,INE916U01025,596.3,2025-12-05,604.95,1.45,214672.0,128474106.0,156.0,ok
SETCO,Setco Automotive Limited,NSE,SETCO.NS,INE878E01021,15.65,2025-12-05,15.93,1.79,149521.0,3088266.0,153.0,ok
SESHAPAPER,Seshasayee Paper and Boards Limited,NSE,SESHAPAPER.NS,INE630A01024,238.1,2025-12-05,232.48,-2.36,18924.0,4761744.0,154.0,ok
SHEMAROO,Shemaroo Entertainment Limited,NSE,SHEMAROO.NS,INE363M01019,108.26,2025-12-05,105.45,-2.6,15179.0,1540153.0,153.0,ok
SHRIRAMPPS,Shriram Properties Limited,NSE,SHRIRAMPPS.NS,INE217L01019,86.2,2025-12-05,88.57,2.75,758231.0,64081091.0,155.0,ok
SHILCTECH,Shilchar Technologies Limited,NSE,SHILCTECH.NS,INE024F01011,3967.9,2025-12-05,4057.2,2.25,36373.0,145812960.0,130.0,ok
TALBROAUTO,Talbros Automotive Components Limited,NSE,TALBROAUTO.NS,INE187D01029,285.2,2025-12-05,342.35,20.04,168898.0,50673525.0,155.0,ok
SGFIN,SG Finserve Limited,NSE,SGFIN.NS,INE618R01015,396.7,2025-12-05,567.9,43.16,272272.0,125301291.0,155.0,ok
SHYAMMETL,Shyam Metalics and Energy Limited,NSE,SHYAMMETL.NS,INE810G01011,802.9,2025-12-05,984.65,22.64,328169.0,284923565.0,155.0,ok
SETL,Standard Engineering Technology Limited,NSE,SETL.NS,INE0M4D01010,154.84,2025-12-05,139.71,-9.77,259013.0,35243405.0,155.0,ok
SHRIRAMFIN,Shriram Finance Limited,NSE,SHRIRAMFIN.NS,INE721A01047,854.9,2025-12-05,911.7,6.64,7532022.0,6986646965.0,156.0,ok
SICALLOG,Sical Logistics Limited,NSE,SICALLOG.NS,INE075B01020,87.79,2025-12-05,64.64,-26.37,17147.0,1224436.0,154.0,ok
SICAGEN,Sicagen India Limited,NSE,SICAGEN.NS,INE176J01011,24.35,2026-04-15,57.04,134.25,19422.0,1071225.0,33.0,ok
SHYAMCENT,Shyam Century Ferrous Limited,NSE,SHYAMCENT.NS,INE979R01011,6.36,2025-12-05,5.01,-21.23,304344.0,1803081.0,153.0,ok
SEYAIND,Seya Industries Limited,NSE,SEYAIND.NS,INE573R01012,19.53,2025-12-05,14.99,-23.25,9186.0,126060.0,153.0,ok
SIGACHI,Sigachi Industries Limited,NSE,SIGACHI.NS,INE0D0K01022,34.85,2025-12-05,21.88,-37.22,4421120.0,122741543.0,154.0,ok
SIGMAADV,SIGMA ADVANCED SYSTEMS LIMITED,NSE,SIGMAADV.NS,INE933B01012,197.8,2025-12-05,416.1,110.36,250310.0,61443438.0,154.0,ok
SIGMA,Sigma Solve Limited,NSE,SIGMA.NS,INE0A0S01028,52.04,2025-12-05,40.79,-21.62,103559.0,5016387.0,154.0,ok
SHRIKRISH,Shri Krishna Devcon Limited,NSE,SHRIKRISH.NS,INE997I01012,43.8,2026-04-20,40.55,-7.42,5792.0,265561.0,30.0,ok
SHRIPISTON,Shriram Pistons & Rings Limited,NSE,SHRIPISTON.NS,INE526E01018,2837.9,2025-12-05,3452.1,21.64,115956.0,357508175.0,154.0,ok
SIEMENS,Siemens Limited,NSE,SIEMENS.NS,INE003A01024,3325.9,2025-12-05,3729.7,12.14,426728.0,1427293708.0,155.0,ok
SIGNPOST,Signpost India Limited,NSE,SIGNPOST.NS,INE0KGZ01021,205.94,2025-12-05,275.0,33.53,66339.0,16390133.0,153.0,ok
SIGNATURE,Signatureglobal (India) Limited,NSE,SIGNATURE.NS,INE903U01023,1123.8,2025-12-05,827.0,-26.41,438105.0,416511118.0,154.0,ok
SHRINGARMS,Shringar House of Mangalsutra Limited,NSE,SHRINGARMS.NS,INE1B3L01017,219.37,2025-12-05,209.23,-4.62,1365577.0,298765572.0,154.0,ok
SIGIND,Signet Industries Limited,NSE,SIGIND.NS,INE529F01035,49.13,2025-12-05,49.1,-0.06,22122.0,1115006.0,153.0,ok
SHINDL,Sharat Industries Limited,NSE,SHINDL.NS,INE220Z01013,148.8,2026-04-20,155.14,4.26,148496.0,22504187.0,30.0,ok
SHIVAUM,Shiv Aum Steels Limited,NSE,SHIVAUM.NS,INE719F01016,282.0,2025-12-05,318.0,12.77,530.0,169390.0,152.0,ok
SHIVALIK,Shivalik Rasayan Limited,NSE,SHIVALIK.NS,INE788J01021,383.75,2025-12-05,252.5,-34.2,44666.0,13492922.0,155.0,ok
SHYAMTEL,Shyam Telecom Limited,NSE,SHYAMTEL.NS,INE635A01023,12.23,2025-12-05,17.48,42.93,17673.0,254254.0,154.0,ok
SHIVAMAUTO,Shivam Autotech Limited,NSE,SHIVAMAUTO.NS,INE637H01024,27.39,2025-12-05,17.31,-36.8,76220.0,1699295.0,154.0,ok
SHILPAMED,Shilpa Medicare Limited,NSE,SHILPAMED.NS,INE790G01031,331.65,2025-12-05,517.35,55.99,565995.0,221330996.0,156.0,ok
SHIVAMILLS,Shiva Mills Limited,NSE,SHIVAMILLS.NS,INE644Y01017,62.28,2025-12-05,66.0,5.97,5369.0,321567.0,153.0,ok
SHREYANIND,Shreyans Industries Limited,NSE,SHREYANIND.NS,INE231C01019,178.39,2025-12-05,144.53,-18.98,8007.0,1336843.0,153.0,ok
SHIVATEX,Shiva Texyarn Limited,NSE,SHIVATEX.NS,INE705C01020,178.29,2025-12-05,147.12,-17.48,10651.0,1917378.0,154.0,ok
SHK,S H Kelkar and Company Limited,NSE,SHK.NS,INE500L01026,164.67,2025-12-05,128.29,-22.09,350453.0,54791677.0,156.0,ok
SHREEJISPG,Shreeji Shipping Global Limited,NSE,SHREEJISPG.NS,INE1B6101010,329.7,2025-12-05,465.65,41.23,1118487.0,401062662.0,156.0,ok
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,NSE,SHREDIGCEM.NS,INE232A01011,90.1,2025-12-05,73.0,-18.98,251255.0,20283109.0,156.0,ok
SHOPERSTOP,Shoppers Stop Limited,NSE,SHOPERSTOP.NS,INE498B01024,403.45,2025-12-05,367.05,-9.02,120726.0,43295806.0,155.0,ok
SHRADHA,Shradha Realty Limited,NSE,SHRADHA.NS,INE715Y01031,41.85,2025-12-05,35.44,-15.32,36510.0,1470301.0,153.0,ok
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,NSE,SHREEPUSHK.NS,INE712K01011,396.15,2025-12-05,363.3,-8.29,141760.0,53286468.0,155.0,ok
SHREECEM,SHREE CEMENT LIMITED,NSE,SHREECEM.NS,INE070A01015,26075.0,2025-12-05,24995.0,-4.14,30232.0,782777605.0,156.0,ok
SAIPARENT,Sai Parenterals Limited,NSE,SAIPARENT.NS,INE0H9F01037,405.7,2026-04-02,501.4,23.59,305461.0,142308819.0,41.0,ok
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,NSE,SECURKLOUD.NS,INE650K01021,25.05,2025-12-05,20.03,-20.04,66358.0,1678819.0,154.0,ok
SHREERAMA,Shree Rama Multi-Tech Limited,NSE,SHREERAMA.NS,INE879A01019,51.03,2025-12-05,46.22,-9.43,174855.0,9725357.0,154.0,ok
SAKAR,Sakar Healthcare Limited,NSE,SAKAR.NS,INE732S01012,375.9,2025-12-05,834.6,122.03,107262.0,62579338.0,155.0,ok
SECMARK,SecMark Consultancy Limited,NSE,SECMARK.NS,INE0BTM01013,118.76,2025-12-05,128.92,8.56,6301.0,790760.0,153.0,ok
SALASAR,Salasar Techno Engineering Limited,NSE,SALASAR.NS,INE170V01027,8.99,2025-12-05,6.85,-23.8,7171874.0,63898264.0,156.0,ok
SDBL,Som Distilleries & Breweries Limited,NSE,SDBL.NS,INE480C01038,108.62,2025-12-05,77.33,-28.81,795122.0,73750425.0,155.0,ok
SALSTEEL,S.A.L. Steel Limited,NSE,SALSTEEL.NS,INE658G01014,36.63,2025-12-05,61.67,68.36,137644.0,6300905.0,153.0,ok
SALONA,Salona Cotspin Limited,NSE,SALONA.NS,INE498E01010,275.35,2025-12-05,291.9,6.01,2595.0,717949.0,153.0,ok
SAMBHV,Sambhv Steel Tubes Limited,NSE,SAMBHV.NS,INE12NJ01018,95.04,2025-12-05,104.57,10.03,1240436.0,132092033.0,155.0,ok
SAMBHAAV,Sambhaav Media Limited,NSE,SAMBHAAV.NS,INE699B01027,9.97,2025-12-05,6.62,-33.6,173270.0,1573105.0,153.0,ok
SAKUMA,Sakuma Exports Limited,NSE,SAKUMA.NS,INE190H01024,2.3,2025-12-05,1.98,-13.91,1730049.0,3621634.0,154.0,ok
SALZERELEC,Salzer Electronics Limited,NSE,SALZERELEC.NS,INE457F01013,708.8,2025-12-05,643.05,-9.28,117846.0,81869993.0,155.0,ok
SAMHI,Samhi Hotels Limited,NSE,SAMHI.NS,INE08U801020,181.08,2025-12-05,169.53,-6.38,977828.0,164895840.0,156.0,ok
SANATHAN,Sanathan Textiles Limited,NSE,SANATHAN.NS,INE0JPD01013,451.7,2025-12-05,407.85,-9.71,28359.0,12496555.0,154.0,ok
SAHYADRI,Sahyadri Industries Limited,NSE,SAHYADRI.NS,INE280H01015,252.15,2025-12-05,291.2,15.49,6282.0,1727951.0,154.0,ok
SAILIFE,Sai Life Sciences Limited,NSE,SAILIFE.NS,INE570L01029,875.9,2025-12-05,1128.3,28.82,545305.0,532187509.0,156.0,ok
SAMMAANCAP,Sammaan Capital Limited,NSE,SAMMAANCAP.NS,INE148I01020,148.32,2025-12-05,178.91,20.62,17184979.0,2666545558.0,156.0,ok
SEAMECLTD,Seamec Limited,NSE,SEAMECLTD.NS,INE497B01018,1011.3,2025-12-05,1643.3,62.49,78861.0,102556467.0,153.0,ok
RVHL,Ravinder Heights Limited,NSE,RVHL.NS,INE09E501017,55.97,2025-12-05,36.35,-35.05,28491.0,1274146.0,153.0,ok
SABEVENTS,Sab Events & Governance Now Media Limited,NSE,SABEVENTS.NS,INE860T01019,7.6,2025-12-05,8.74,15.0,10956.0,108512.0,155.0,ok
RUSTOMJEE,Keystone Realtors Limited,NSE,RUSTOMJEE.NS,INE263M01029,543.45,2025-12-05,394.8,-27.35,90364.0,43276526.0,154.0,ok
SAKHTISUG,Sakthi Sugars Limited,NSE,SAKHTISUG.NS,INE623A01011,19.01,2025-12-05,17.91,-5.79,128025.0,2243178.0,155.0,ok
SAKSOFT,Saksoft Limited,NSE,SAKSOFT.NS,INE667G01023,195.7,2025-12-05,147.63,-24.56,322157.0,51711454.0,156.0,ok
RVTH,Revathi Equipment India Limited,NSE,RVTH.NS,INE0DAB01012,735.3,2025-12-05,739.25,0.54,1783.0,1244739.0,154.0,ok
RVNL,Rail Vikas Nigam Limited,NSE,RVNL.NS,INE415G01027,310.85,2025-12-05,240.75,-22.55,8239308.0,2573137761.0,156.0,ok
SAIL,Steel Authority of India Limited,NSE,SAIL.NS,INE114A01011,132.54,2025-12-05,205.85,55.31,23818901.0,3792434661.0,156.0,ok
SADBHAV,Sadbhav Engineering Limited,NSE,SADBHAV.NS,INE226H01026,10.42,2025-12-05,9.41,-9.69,290545.0,2932701.0,153.0,ok
SAMPANN,Sampann Utpadan India Limited,NSE,SAMPANN.NS,INE735M01018,30.85,2025-12-05,26.8,-13.13,100263.0,3509340.0,153.0,ok
SAATVIKGL,Saatvik Green Energy Limited,NSE,SAATVIKGL.NS,INE13B501022,379.9,2025-12-05,447.4,17.77,279970.0,124617428.0,156.0,ok
SAFARI,Safari Industries (India) Limited,NSE,SAFARI.NS,INE429E01023,2379.3,2025-12-05,1629.0,-31.53,67656.0,118687152.0,153.0,ok
SAHLIBHFI,Shalibhadra Finance Limited,NSE,SAHLIBHFI.NS,INE861D01011,84.3,2026-04-10,82.71,-1.89,27247.0,2182396.0,35.0,ok
SADBHIN,Sadbhav Infrastructure Project Limited,NSE,SADBHIN.NS,INE764L01010,3.74,2025-12-05,2.88,-22.99,254952.0,810705.0,154.0,ok
SAGILITY,SAGILITY LIMITED,NSE,SAGILITY.NS,INE0W2G01015,49.3,2025-12-05,41.6,-15.62,33158043.0,1581384713.0,156.0,ok
SAGARDEEP,Sagardeep Alloys Limited,NSE,SAGARDEEP.NS,INE976T01013,26.73,2025-12-05,25.64,-4.08,16398.0,430907.0,154.0,ok
S&SPOWER,S&S Power Switchgears Limited,NSE,S&SPOWER.NS,INE902B01017,226.68,2025-12-05,406.0,79.11,3505.0,1042798.0,153.0,ok
SAGCEM,Sagar Cements Limited,NSE,SAGCEM.NS,INE229C01021,206.52,2025-12-05,180.35,-12.67,91651.0,17989093.0,154.0,ok
SANDHAR,Sandhar Technologies Limited,NSE,SANDHAR.NS,INE278H01035,548.9,2025-12-05,697.15,27.01,336171.0,196422804.0,156.0,ok
SANDESH,The Sandesh Limited,NSE,SANDESH.NS,INE583B01015,1064.4,2025-12-05,945.2,-11.2,1012.0,1051636.0,154.0,ok
SANDUMA,Sandur Manganese & Iron Ores Limited,NSE,SANDUMA.NS,INE149K01016,201.97,2025-12-05,229.2,13.48,3553679.0,797589374.0,156.0,ok
SBFC,SBFC Finance Limited,NSE,SBFC.NS,INE423Y01016,106.27,2025-12-05,92.22,-13.22,2150878.0,213831053.0,156.0,ok
SBGLP,Suratwwala Business Group Limited,NSE,SBGLP.NS,INE05ST01028,28.06,2025-12-05,26.19,-6.66,81333.0,2339783.0,153.0,ok
SBICARD,SBI Cards and Payment Services Limited,NSE,SBICARD.NS,INE018E01016,885.15,2025-12-05,605.5,-31.59,1322445.0,1005616237.0,156.0,ok
SADHNANIQ,Sadhana Nitrochem Limited,NSE,SADHNANIQ.NS,INE888C01040,6.46,2025-12-05,2.5,-61.3,4072713.0,11694238.0,155.0,ok
SBCL,Shivalik Bimetal Controls Limited,NSE,SBCL.NS,INE386D01027,436.05,2025-12-05,734.55,68.46,254543.0,144524795.0,154.0,ok
SBILIFE,SBI Life Insurance Company Limited,NSE,SBILIFE.NS,INE123W01016,2023.7,2025-12-05,1801.7,-10.97,1073253.0,2078297796.0,156.0,ok
SCANSTL,Scan Steels Limited,NSE,SCANSTL.NS,INE099G01011,33.7,2026-04-20,37.48,11.22,53912.0,2072197.0,30.0,ok
SCILAL,Shipping Corporation of India Land and Assets Limited,NSE,SCILAL.NS,INE0PB301013,47.04,2025-12-05,44.44,-5.53,719369.0,34296387.0,155.0,ok
SAYAJIHOTL,Sayaji Hotels Limited,NSE,SAYAJIHOTL.NS,INE318C01014,138.7,2026-04-13,299.0,115.57,90.0,25427.0,35.0,ok
SCODATUBES,Scoda Tubes Limited,NSE,SCODATUBES.NS,INE090501011,162.08,2025-12-05,122.88,-24.19,246445.0,36219987.0,155.0,ok
SCHAND,S Chand And Company Limited,NSE,SCHAND.NS,INE807K01035,161.6,2025-12-05,154.29,-4.52,45607.0,7342675.0,153.0,ok
SCPL,Sheetal Cool Products Limited,NSE,SCPL.NS,INE501Y01019,199.66,2025-12-05,456.2,128.49,23087.0,7025137.0,153.0,ok
SCHAEFFLER,Schaeffler India Limited,NSE,SCHAEFFLER.NS,INE513A01022,3928.2,2025-12-05,4071.6,3.65,85177.0,344730360.0,156.0,ok
SBC,SBC Exports Limited,NSE,SBC.NS,INE04AK01028,27.5,2025-12-05,36.81,33.85,11848893.0,357019102.0,156.0,ok
SBIN,State Bank of India,NSE,SBIN.NS,INE062A01020,971.5,2025-12-05,956.65,-1.53,13454817.0,13994626232.0,156.0,ok
SCHNEIDER,Schneider Electric Infrastructure Limited,NSE,SCHNEIDER.NS,INE839M01018,753.45,2025-12-05,1181.3,56.79,310628.0,263348751.0,156.0,ok
SANGINITA,Sanginita Chemicals Limited,NSE,SANGINITA.NS,INE753W01010,9.72,2025-12-05,29.77,206.28,169348.0,2775086.0,154.0,ok
SAURASHCEM,Saurashtra Cement Limited,NSE,SAURASHCEM.NS,INE626A01014,85.11,2025-12-05,59.27,-30.36,95856.0,6681159.0,155.0,ok
SAPPHIRE,Sapphire Foods India Limited,NSE,SAPPHIRE.NS,INE806T01020,244.92,2025-12-05,174.12,-28.91,1260902.0,262311871.0,155.0,ok
SCI,Shipping Corporation Of India Limited,NSE,SCI.NS,INE109A01011,232.26,2025-12-05,302.7,30.33,8209022.0,2276113028.0,156.0,ok
SANGAMIND,Sangam (India) Limited,NSE,SANGAMIND.NS,INE495C01010,425.4,2025-12-05,527.2,23.93,40027.0,19477553.0,154.0,ok
SATIN,Satin Creditcare Network Limited,NSE,SATIN.NS,INE836B01017,144.21,2025-12-05,231.12,60.27,463830.0,92437459.0,155.0,ok
SANSERA,Sansera Engineering Limited,NSE,SANSERA.NS,INE953O01021,1657.1,2025-12-05,2953.3,78.22,220483.0,481770721.0,156.0,ok
SANGHVIMOV,Sanghvi Movers Limited,NSE,SANGHVIMOV.NS,INE989A01032,301.85,2025-12-05,357.45,18.42,361918.0,117552775.0,156.0,ok
SANOFICONR,Sanofi Consumer Healthcare India Limited,NSE,SANOFICONR.NS,INE0UOS01011,4655.3,2025-12-05,4670.9,0.34,16344.0,74099014.0,155.0,ok
SAPPL,Shree Ajit Pulp & Paper Limited,NSE,SAPPL.NS,INE185C01017,290.2,2026-04-22,269.75,-7.05,1331.0,395284.0,28.0,ok
SANOFI,Sanofi India Limited,NSE,SANOFI.NS,INE058A01010,4330.2,2025-12-05,3169.2,-26.81,22878.0,86767027.0,155.0,ok
SARVESHWAR,Sarveshwar Foods Limited,NSE,SARVESHWAR.NS,INE324X01026,4.18,2025-12-05,3.71,-11.24,4781675.0,20452710.0,155.0,ok
SARDAEN,Sarda Energy & Minerals Limited,NSE,SARDAEN.NS,INE385C01021,475.85,2025-12-05,520.3,9.34,597302.0,320074882.0,155.0,ok
SANSTAR,Sanstar Limited,NSE,SANSTAR.NS,INE08NE01025,88.66,2025-12-05,115.77,30.58,369196.0,36312464.0,156.0,ok
SAREGAMA,Saregama India Limited,NSE,SAREGAMA.NS,INE979A01025,370.3,2025-12-05,457.6,23.58,1723437.0,686788359.0,155.0,ok
SARLAPOLY,Sarla Performance Fibers Limited,NSE,SARLAPOLY.NS,INE453D01025,87.98,2025-12-05,98.01,11.4,131769.0,11567743.0,155.0,ok
SIKA,Sika Interplant Systems Limited,NSE,SIKA.NS,INE438E01032,963.9,2026-04-20,897.8,-6.86,24695.0,24536336.0,30.0,ok
SATIA,Satia Industries Limited,NSE,SATIA.NS,INE170E01023,69.12,2025-12-05,55.99,-19.0,117841.0,7634398.0,155.0,ok
SASKEN,Sasken Technologies Limited,NSE,SASKEN.NS,INE231F01020,1259.9,2025-12-05,2338.5,85.61,106517.0,180258472.0,154.0,ok
SIKKO,Sikko Industries Limited,NSE,SIKKO.NS,INE112X01025,5.52,2025-12-05,4.07,-26.27,2012653.0,10969730.0,155.0,ok
SUMIT,Sumit Woods Limited,NSE,SUMIT.NS,INE748Z01013,72.23,2025-12-05,44.46,-38.45,96770.0,5208254.0,153.0,ok
SUNDARAM,Sundaram Multi Pap Limited,NSE,SUNDARAM.NS,INE108E01023,1.78,2025-12-05,1.37,-23.03,632131.0,1013560.0,154.0,ok
SUNCLAY,Sundaram Clayton Limited,NSE,SUNCLAY.NS,INE0Q3R01026,1229.6,2025-12-05,1300.0,5.73,20212.0,26501319.0,155.0,ok
SUMMITSEC,Summit Securities Limited,NSE,SUMMITSEC.NS,INE519C01017,2058.2,2025-12-05,1540.0,-25.18,9527.0,18799348.0,155.0,ok
SUMICHEM,Sumitomo Chemical India Limited,NSE,SUMICHEM.NS,INE258G01013,465.25,2025-12-05,487.75,4.84,305657.0,136986321.0,155.0,ok
SIL,Standard Industries Limited,NSE,SIL.NS,INE173A01025,16.41,2025-12-05,16.29,-0.73,30339.0,476008.0,153.0,ok
STEELCITY,Steel City Securities Limited,NSE,STEELCITY.NS,INE395H01011,98.32,2025-12-05,78.83,-19.82,8415.0,744691.0,153.0,ok
SUNDRMFAST,Sundram Fasteners Limited,NSE,SUNDRMFAST.NS,INE387A01021,942.45,2025-12-05,835.25,-11.37,124798.0,110317668.0,154.0,ok
SUNDRMBRAK,Sundaram Brake Linings Limited,NSE,SUNDRMBRAK.NS,INE073D01013,715.4,2025-12-05,692.7,-3.17,2762.0,1877138.0,156.0,ok
SUNTV,Sun TV Network Limited,NSE,SUNTV.NS,INE424H01027,548.6,2025-12-05,517.9,-5.6,356861.0,203559408.0,156.0,ok
SUPERSPIN,Super Spinning Mills Limited,NSE,SUPERSPIN.NS,INE662A01027,8.88,2025-12-05,5.11,-42.45,58504.0,365794.0,153.0,ok
SUPERHOUSE,Superhouse Limited,NSE,SUPERHOUSE.NS,INE712B01010,149.11,2025-12-05,151.09,1.33,6994.0,1092727.0,154.0,ok
SUNTECK,Sunteck Realty Limited,NSE,SUNTECK.NS,INE805D01034,404.85,2025-12-05,288.15,-28.83,436679.0,160589287.0,156.0,ok
SUNDARMFIN,Sundaram Finance Limited,NSE,SUNDARMFIN.NS,INE660A01013,4848.3,2025-12-05,4250.2,-12.34,70836.0,348158764.0,156.0,ok
SUNFLAG,Sunflag Iron And Steel Company Limited,NSE,SUNFLAG.NS,INE947A01014,254.0,2025-12-05,375.85,47.97,402607.0,133921589.0,156.0,ok
SUKHJITS,Sukhjit Starch & Chemicals Limited,NSE,SUKHJITS.NS,INE450E01029,149.85,2025-12-05,175.62,17.2,26742.0,4865843.0,153.0,ok
SUNDROP,Sundrop Brands Limited,NSE,SUNDROP.NS,INE209A01019,734.75,2025-12-05,654.25,-10.96,16808.0,11206155.0,154.0,ok
SUNPHARMA,Sun Pharmaceutical Industries Limited,NSE,SUNPHARMA.NS,INE044A01036,1805.3,2025-12-05,1789.9,-0.85,2837957.0,4940343771.0,156.0,ok
STEL,Stel Holdings Limited,NSE,STEL.NS,INE577L01016,547.4,2025-12-05,485.4,-11.33,13073.0,6425558.0,155.0,ok
STLNETWORK,STL Networks Limited,NSE,STLNETWORK.NS,INE1VXE01018,22.06,2025-12-05,28.58,29.56,2723950.0,68523107.0,156.0,ok
STYL,Seshaasai Technologies Limited,NSE,STYL.NS,INE04VU01023,310.95,2025-12-05,271.75,-12.61,188360.0,53027039.0,155.0,ok
STYLAMIND,Stylam Industries Limited,NSE,STYLAMIND.NS,INE239C01020,2147.5,2025-12-05,2957.9,37.74,65437.0,145906971.0,155.0,ok
STERTOOLS,Sterling Tools Limited,NSE,STERTOOLS.NS,INE334A01023,276.2,2025-12-05,231.7,-16.11,82687.0,19688226.0,155.0,ok
STUDDS,Studds Accessories Limited,NSE,STUDDS.NS,INE00Q601028,535.95,2025-12-05,450.45,-15.95,161414.0,88233890.0,140.0,ok
STOVEKRAFT,Stove Kraft Limited,NSE,STOVEKRAFT.NS,INE00IN01015,573.35,2025-12-05,622.9,8.64,245335.0,135463140.0,154.0,ok
SUMEETINDS,Sumeet Industries Limited,NSE,SUMEETINDS.NS,INE235C01036,30.73,2025-12-05,29.32,-4.59,148822.0,4568965.0,153.0,ok
SULA,Sula Vineyards Limited,NSE,SULA.NS,INE142Q01026,222.12,2025-12-05,158.31,-28.73,378066.0,73109665.0,156.0,ok
STYLEBAAZA,Baazar Style Retail Limited,NSE,STYLEBAAZA.NS,INE01FR01028,275.55,2025-12-05,326.8,18.6,956023.0,311470125.0,155.0,ok
STLTECH,Sterlite Technologies Limited,NSE,STLTECH.NS,INE089C01029,98.96,2025-12-05,591.05,497.26,5171316.0,1020738202.0,156.0,ok
SUDEEPPHRM,Sudeep Pharma Limited,NSE,SUDEEPPHRM.NS,INE0QPI01025,663.45,2025-12-05,776.9,17.1,698525.0,504624762.0,126.0,ok
STYRENIX,Styrenix Performance Materials Limited,NSE,STYRENIX.NS,INE189B01011,2071.8,2025-12-05,2263.1,9.23,34563.0,73198379.0,156.0,ok
