symbol,mcap_cr,yahoo_ticker,name,exchange,CMP,dist_52wh_pct,rsi,adx,above_ema200,above_ema50,vol_drying,vol_spike10,base_depth_pct,weeks_base,cmf,macd_hist,confA_macd,confB_cmf,confC_obv,confE_vcp,confF_no_supply,gannG_sq9,gannH_cycle,next_resistance,vcp_contractions
FEDERALBNK,74919.32,FEDERALBNK.NS,The Federal Bank  Limited,NSE,304.15,0.41,67.9,14.8,True,True,False,True,9.3,84.0,0.042,1.61,False,True,False,True,False,True,False,305.4,3
FINOPB,1106.39,FINOPB.NS,Fino Payments Bank Limited,NSE,132.78,60.83,53.9,18.5,False,False,True,False,21.1,84.0,-0.196,1.249,False,False,True,True,False,True,True,136.99,3
FIRSTCRY,11535.07,FIRSTCRY.NS,Brainbees Solutions Limited,NSE,221.14,49.59,40.8,14.7,False,False,True,True,19.8,91.0,-0.283,-0.73,False,False,True,True,False,True,False,223.25,3
FINCABLES,16172.57,FINCABLES.NS,Finolex Cables Limited,NSE,1057.5,10.74,52.3,30.7,True,True,False,True,31.0,85.4,-0.038,-12.87,False,False,True,False,False,True,True,1172.8,3
GEEKAYWIRE,,GEEKAYWIRE.NS,Geekay Wires Limited,NSE,23.78,41.46,44.8,22.7,False,False,True,False,29.9,90.6,-0.31,-0.125,True,False,False,True,False,False,True,25.0,3
FDC,6198.99,FDC.NS,FDC Limited,NSE,381.0,27.81,49.0,25.8,False,True,False,True,23.1,85.0,-0.041,-0.653,False,False,True,False,True,True,True,387.7,3
FINPIPE,10752.86,FINPIPE.NS,Finolex Industries Limited,NSE,172.93,27.34,47.0,14.9,False,False,False,True,20.6,84.6,-0.386,-0.478,False,False,True,True,False,True,True,176.95,3
GENESYS,1150.07,GENESYS.NS,Genesys International Corporation Limited,NSE,274.85,61.9,58.3,29.6,False,True,False,True,32.4,90.2,0.296,5.177,False,True,False,True,True,True,False,276.45,3
GENUSPOWER,9378.28,GENUSPOWER.NS,Genus Power Infrastructures Limited,NSE,308.4,24.76,48.9,24.6,True,True,True,False,23.6,88.2,-0.164,-2.344,False,False,True,True,False,True,False,310.0,3
GALLANTT,15643.45,GALLANTT.NS,Gallantt Ispat Limited,NSE,648.9,31.55,35.6,22.5,True,False,True,False,32.9,90.8,-0.338,-6.976,True,False,False,True,True,True,False,665.45,3
GHCL,4063.88,GHCL.NS,GHCL Limited,NSE,440.75,33.94,36.0,22.0,False,False,False,True,20.0,88.8,-0.383,-1.181,True,False,False,False,True,True,True,455.5,3
GEOJITFSL,2144.5,GEOJITFSL.NS,Geojit Financial Services Limited,NSE,76.82,18.96,65.5,21.2,True,True,True,False,21.3,83.6,0.145,-0.206,True,True,False,False,True,False,True,77.67,3
GICL,,GICL.NS,Globe International Carriers Limited,NSE,25.16,85.2,14.3,21.4,False,False,False,True,43.8,90.8,-0.538,-1.596,False,False,False,False,True,False,False,41.43,3
GAIL,110001.42,GAIL.NS,GAIL (India) Limited,NSE,167.4,17.45,58.0,14.8,True,True,True,True,13.0,85.8,0.066,0.126,False,True,False,True,False,True,True,168.67,3
GICHSGFIN,807.5,GICHSGFIN.NS,GIC Housing Finance Limited,NSE,149.65,27.35,48.0,15.0,False,False,True,False,9.6,87.8,-0.286,-0.112,True,False,False,True,True,True,True,150.68,3
GICRE,68904.06,GICRE.NS,General Insurance Corporation of India,NSE,392.95,7.46,54.5,15.6,True,True,True,False,11.7,91.2,-0.045,0.101,False,False,True,True,True,True,True,398.2,3
GANDHAR,1575.37,GANDHAR.NS,Gandhar Oil Refinery (India) Limited,NSE,160.73,11.89,57.9,27.2,True,True,False,True,24.3,85.4,-0.264,-0.694,False,False,False,False,True,True,True,164.49,3
GARUDA,1557.05,GARUDA.NS,Garuda Construction and Engineering Limited,NSE,167.23,32.92,43.3,10.7,False,False,True,False,20.5,88.2,-0.266,-0.829,False,False,False,True,True,True,True,171.99,3
GHCLTEXTIL,942.95,GHCLTEXTIL.NS,GHCL Textiles Limited,NSE,98.77,4.45,60.9,23.5,True,True,False,True,28.5,85.0,0.027,0.094,False,True,False,False,True,True,True,103.37,3
GATEWAY,2805.5,GATEWAY.NS,Gateway Distriparks Limited,NSE,56.14,26.61,47.7,8.9,False,False,True,False,12.8,88.2,-0.342,0.0,False,False,False,True,True,False,True,57.38,3
GANECOS,2488.14,GANECOS.NS,Ganesha Ecosphere Limited,NSE,929.55,41.46,41.7,27.8,False,False,True,False,25.4,86.0,-0.238,-8.534,True,False,False,True,False,True,True,973.7,3
GANESHBE,803.04,GANESHBE.NS,Ganesh Benzoplast Limited,NSE,111.95,5.13,69.6,20.1,True,True,False,True,30.4,83.6,0.127,0.616,False,True,False,False,True,True,False,112.68,3
GESHIP,21508.54,GESHIP.NS,The Great Eastern Shipping Company Limited,NSE,1464.0,18.58,44.0,21.4,True,False,False,False,26.6,86.6,-0.022,-21.335,True,False,True,True,False,True,False,1492.6,3
ELLEN,3800.33,ELLEN.NS,Ellenbarrie Industrial Gases Limited,NSE,269.6,57.72,52.4,23.7,False,True,True,False,29.4,80.2,-0.153,-1.825,True,False,False,False,True,True,False,273.4,3
EMCURE,33377.24,EMCURE.NS,Emcure Pharmaceuticals Limited,NSE,1756.8,4.0,59.9,23.1,True,True,True,False,18.2,88.6,0.039,-0.747,True,True,False,True,True,True,False,1806.4,3
FCL,4734.86,FCL.NS,Fineotex Chemical Limited,NSE,40.73,8.35,69.8,48.9,True,True,False,True,49.7,84.4,0.248,0.373,False,True,False,False,True,False,True,44.44,3
EMAMILTD,16913.36,EMAMILTD.NS,Emami Limited,NSE,384.8,39.33,26.0,32.3,False,False,True,True,20.4,90.2,-0.297,-2.334,True,False,False,True,True,True,False,416.9,3
EMBDL,8161.63,EMBDL.NS,Embassy Developments Limited,NSE,58.59,54.23,47.5,25.5,False,True,False,False,40.6,87.2,-0.358,-1.214,True,False,False,False,True,False,True,62.19,3
EMIL,4288.02,EMIL.NS,Electronics Mart India Limited,NSE,111.44,33.86,45.2,12.9,False,True,True,False,24.5,89.4,-0.048,-1.221,False,False,True,True,True,True,True,120.99,3
EMSLIMITED,1616.22,EMSLIMITED.NS,EMS Limited,NSE,290.85,55.6,34.9,22.9,False,False,True,False,28.3,90.8,-0.27,-4.404,False,False,False,True,True,True,True,305.55,3
EMUDHRA,3635.05,EMUDHRA.NS,eMudhra Limited,NSE,465.95,44.3,44.5,15.2,False,False,True,False,17.4,87.8,-0.218,-1.341,True,False,False,True,False,True,True,488.2,3
ELIN,539.84,ELIN.NS,Elin Electronics Limited,NSE,108.84,53.49,35.1,18.4,False,False,True,True,20.8,87.8,-0.179,-1.077,False,False,False,True,True,True,True,123.0,3
ELGIEQUIP,19328.28,ELGIEQUIP.NS,Elgi Equipments Limited,NSE,610.3,3.72,68.3,33.5,True,True,False,True,21.2,85.0,-0.162,4.91,False,False,False,False,True,True,True,633.85,3
EIEL,3242.04,EIEL.NS,Enviro Infra Engineers Limited,NSE,184.69,39.72,41.7,19.2,False,False,True,True,24.4,89.4,0.102,-2.158,False,True,True,True,True,True,True,207.71,3
EIDPARRY,13077.56,EIDPARRY.NS,EID Parry India Limited,NSE,735.2,41.03,33.0,28.3,False,False,True,True,19.8,89.6,-0.394,-1.851,True,False,False,False,True,True,False,799.25,3
EKC,1266.82,EKC.NS,Everest Kanto Cylinder Limited,NSE,113.01,27.92,41.6,12.6,False,False,True,False,14.3,87.8,-0.285,-0.602,False,False,False,True,False,True,True,114.07,3
EIHOTEL,18235.62,EIHOTEL.NS,EIH Limited,NSE,291.95,32.85,31.7,20.9,False,False,True,False,17.0,90.6,-0.202,-3.147,False,False,False,True,False,True,True,326.45,3
ELECTCAST,4580.13,ELECTCAST.NS,Electrosteel Castings Limited,NSE,74.0,46.67,36.5,18.2,False,False,True,True,24.0,88.4,-0.205,-0.818,False,False,False,True,False,False,True,75.75,3
HIRECT,3889.05,HIRECT.NS,Hind Rectifiers Limited,NSE,1128.4,6.91,66.6,35.6,True,True,False,True,41.0,85.0,0.193,7.149,False,True,False,True,True,True,True,1191.0,3
EICHERMOT,194036.81,EICHERMOT.NS,Eicher Motors Limited,NSE,7070.0,14.09,46.5,18.1,True,False,True,True,9.6,88.2,-0.038,-7.964,False,False,False,True,False,True,True,7175.0,3
EUREKAFORB,8515.59,EUREKAFORB.NS,Eureka Forbes Limited,NSE,440.8,34.04,33.8,28.0,False,False,False,False,20.1,87.8,-0.253,-3.477,True,False,False,True,True,True,True,448.0,3
ETERNAL,247483.24,ETERNAL.NS,ETERNAL LIMITED,NSE,256.5,30.38,57.3,10.1,False,True,True,False,12.0,89.4,-0.066,0.783,False,False,False,True,False,True,True,258.88,3
EXICOM,1866.45,EXICOM.NS,Exicom Tele-Systems Limited,NSE,133.85,38.32,49.7,40.4,True,True,False,True,43.2,85.0,0.157,-0.835,False,True,False,False,True,True,True,142.45,3
ENGINERSIN,13365.37,ENGINERSIN.NS,Engineers India Limited,NSE,237.78,10.94,51.9,17.2,True,True,True,False,22.8,88.2,-0.099,-0.554,True,False,True,True,True,True,True,241.0,3
EXIDEIND,33961.75,EXIDEIND.NS,Exide Industries Limited,NSE,399.55,7.3,67.5,27.9,True,True,True,True,23.8,84.2,0.262,3.695,False,True,False,True,True,True,True,402.3,3
FACT,56026.73,FACT.NS,Fertilizers and Chemicals Travancore Limited,NSE,866.85,22.05,45.5,15.4,False,False,True,False,13.6,90.2,-0.162,-4.056,False,False,True,True,False,True,True,889.95,3
ENTERO,4843.64,ENTERO.NS,Entero Healthcare Solutions Limited,NSE,1113.8,19.87,37.8,17.4,False,False,False,True,20.6,85.4,-0.054,-16.595,False,False,False,False,True,True,False,1124.0,3
ESTER,897.11,ESTER.NS,Ester Industries Limited,NSE,91.88,36.19,43.7,11.0,False,False,True,False,18.7,88.0,-0.158,-0.651,True,False,False,True,False,False,True,92.9,3
EVEREADY,2420.12,EVEREADY.NS,Eveready Industries India Limited,NSE,332.35,30.06,58.1,26.5,True,True,True,True,19.8,83.6,-0.044,0.995,False,False,True,False,False,True,True,334.7,3
EPL,6964.48,EPL.NS,EPL Limited,NSE,217.33,13.41,48.7,21.5,True,False,True,False,16.9,87.6,-0.008,-0.315,True,False,False,True,True,True,True,218.98,3
EQUITASBNK,8429.37,EQUITASBNK.NS,Equitas Small Finance Bank Limited,NSE,73.95,0.87,64.9,21.4,True,True,True,True,20.6,88.8,0.183,0.17,False,True,False,False,True,False,True,74.4,3
ERIS,18859.7,ERIS.NS,Eris Lifesciences Limited,NSE,1365.2,28.52,49.5,20.5,False,False,False,False,21.6,85.4,0.046,0.194,False,True,True,True,False,True,True,1375.9,3
ESAFSFB,1433.07,ESAFSFB.NS,ESAF Small Finance Bank Limited,NSE,27.78,23.26,50.7,33.5,True,True,True,False,29.2,87.4,-0.071,-0.256,False,False,False,True,False,False,True,28.35,3
ENRIN,129788.12,ENRIN.NS,Siemens Energy India Limited,NSE,3647.9,8.07,60.0,41.3,True,True,False,True,30.4,81.0,0.07,3.74,False,True,False,False,True,True,True,3684.6,3
ELECON,11921.25,ELECON.NS,Elecon Engineering Company Limited,NSE,531.35,25.69,58.7,19.0,True,True,True,False,30.8,88.4,0.126,-2.683,False,True,True,True,False,True,True,547.0,3
ESCORTS,31135.02,ESCORTS.NS,Escorts Kubota Limited,NSE,2781.5,33.46,34.0,19.6,False,False,False,True,20.8,88.2,-0.07,-10.206,False,False,False,False,True,True,False,2985.0,3
HCG,9488.16,HCG.NS,Healthcare Global Enterprises Limited,NSE,635.95,20.97,54.0,21.7,True,True,False,False,18.7,85.4,0.082,-3.892,False,True,True,True,True,True,True,663.1,3
EPACK,2163.22,EPACK.NS,EPACK Durable Limited,NSE,225.3,45.7,41.3,15.4,False,False,True,False,29.3,89.6,0.004,-1.384,True,True,True,True,True,True,True,236.25,3
HARIOMPIPE,1309.61,HARIOMPIPE.NS,Hariom Pipe Industries Limited,NSE,422.45,26.17,70.9,26.4,True,True,False,True,39.2,85.6,0.202,5.598,False,True,False,False,False,True,False,440.85,3
HAPPSTMNDS,5564.12,HAPPSTMNDS.NS,Happiest Minds Technologies Limited,NSE,364.95,45.92,43.8,17.2,False,False,True,True,13.9,88.4,-0.363,-0.274,False,False,False,False,False,True,True,379.5,3
HATHWAY,1964.82,HATHWAY.NS,Hathway Cable & Datacom Limited,NSE,11.08,38.38,59.2,17.5,False,True,True,True,16.7,91.0,-0.007,0.046,False,False,True,False,False,False,True,11.25,3
GIPCL,2643.33,GIPCL.NS,Gujarat Industries Power Company Limited,NSE,169.94,24.1,66.5,34.4,True,True,False,True,22.9,84.6,0.072,1.883,False,True,False,False,False,True,True,175.23,3
HAL,282005.7,HAL.NS,Hindustan Aeronautics Limited,NSE,4216.9,18.07,39.8,20.0,False,False,True,True,17.0,88.0,-0.222,-35.464,False,False,False,True,False,True,True,4267.5,3
HAVELLS,72181.58,HAVELLS.NS,Havells India Limited,NSE,1150.5,29.03,36.8,22.4,False,False,True,True,20.4,90.4,-0.19,-2.76,False,False,False,True,False,True,False,1216.9,3
HARDWYN,1190.31,HARDWYN.NS,Hardwyn India Limited,NSE,24.41,13.68,47.4,31.8,True,True,True,False,27.5,84.4,-0.311,-0.157,False,False,False,False,False,False,False,25.04,3
HBLENGINE,22032.84,HBLENGINE.NS,HBL Engineering Limited,NSE,794.95,29.15,51.7,12.9,True,True,True,True,19.3,88.2,-0.22,-1.17,False,False,True,True,False,True,True,804.5,3
GUJALKALI,4797.27,GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,NSE,650.85,20.14,39.2,19.6,True,False,True,False,27.0,88.2,-0.219,-7.48,True,False,False,True,True,True,True,669.3,3
GTPL,722.24,GTPL.NS,GTPL Hathway Limited,NSE,64.46,51.68,43.2,11.0,False,False,True,False,11.8,91.4,-0.291,-0.312,False,False,False,True,False,False,False,66.5,3
GUJTHEM,4505.17,GUJTHEM.NS,Gujarat Themis Biosyn Limited,NSE,413.2,13.74,60.5,25.0,True,True,True,True,38.7,85.4,0.272,0.521,False,True,False,True,True,True,True,419.85,3
GULPOLY,1253.96,GULPOLY.NS,Gulshan Polyols Limited,NSE,201.64,4.32,63.9,33.5,True,True,False,True,20.9,85.6,-0.203,0.142,False,False,False,False,False,True,False,209.4,3
GUJGASLTD,27552.81,GUJGASLTD.NS,Gujarat Gas Limited,NSE,400.5,21.27,61.9,27.0,True,True,True,True,26.1,84.2,-0.268,2.489,False,False,False,False,True,True,True,410.0,3
GVT&D,129431.52,GVT&D.NS,GE Vernova T&D India Limited,NSE,5067.0,2.97,63.2,34.7,True,True,False,True,24.4,85.0,0.107,8.089,False,True,False,False,False,True,True,5222.1,3
GVPIL,5941.23,GVPIL.NS,GE Power India Limited,NSE,884.1,4.56,71.3,55.7,True,True,False,True,52.4,84.0,0.403,7.501,False,True,False,False,False,True,True,926.3,3
HIKAL,2339.63,HIKAL.NS,Hikal Limited,NSE,189.62,50.91,42.5,23.9,False,False,True,True,24.0,85.0,-0.182,-3.265,False,False,True,True,True,True,True,193.88,3
HCC,6291.96,HCC.NS,Hindustan Construction Company Limited,NSE,24.02,35.76,65.1,27.2,True,True,True,True,32.4,88.2,-0.096,0.096,False,False,False,False,True,False,True,24.65,3
HCLTECH,313279.07,HCLTECH.NS,HCL Technologies Limited,NSE,1154.7,35.13,40.6,24.3,False,False,True,True,25.2,91.4,-0.173,7.566,False,False,True,False,False,True,False,1198.3,3
HIMATSEIDE,957.65,HIMATSEIDE.NS,Himatsingka Seide Limited,NSE,76.09,53.72,37.9,10.8,False,False,False,True,24.6,90.4,-0.345,0.127,False,False,False,False,False,False,True,83.55,3
HINDOILEXP,2306.98,HINDOILEXP.NS,Hindustan Oil Exploration Company Limited,NSE,174.66,6.55,59.4,20.0,True,True,True,False,20.8,84.0,-0.188,-0.17,True,False,False,True,False,True,True,175.87,3
HINDCOPPER,50899.31,HINDCOPPER.NS,Hindustan Copper Limited,NSE,526.35,30.75,39.8,16.1,True,False,True,False,17.1,87.2,-0.231,-3.939,True,False,False,True,True,True,True,562.0,3
HINDZINC,239575.59,HINDZINC.NS,Hindustan Zinc Limited,NSE,566.8,22.67,30.4,16.1,True,False,True,False,18.9,87.2,-0.285,-8.977,False,False,False,True,True,True,False,602.95,3
HINDUNILVR,498301.31,HINDUNILVR.NS,Hindustan Unilever Limited,NSE,2121.5,22.85,39.6,20.2,False,False,True,True,14.2,90.4,-0.139,-13.149,False,False,False,True,False,True,True,2154.7,3
HGINFRA,3576.59,HGINFRA.NS,H.G. Infra Engineering Limited,NSE,548.65,52.02,32.1,23.5,False,False,True,False,24.2,87.6,-0.213,-7.643,False,False,True,True,True,True,True,584.4,3
HINDWAREAP,1882.04,HINDWAREAP.NS,Hindware Home Innovation Limited,NSE,224.88,42.73,50.3,14.0,False,True,True,False,21.6,87.8,0.092,-1.06,False,True,True,True,True,True,True,233.0,3
HINDPETRO,81953.08,HINDPETRO.NS,Hindustan Petroleum Corporation Limited,NSE,385.05,24.27,50.2,14.2,False,True,True,False,17.4,85.8,0.043,-1.116,False,True,True,True,True,True,True,388.0,3
HEXT,32151.66,HEXT.NS,Hexaware Technologies Limited,NSE,526.0,41.56,60.4,25.6,False,True,True,True,19.8,84.2,0.231,1.853,False,True,False,True,True,True,True,552.5,3
HFCL,28652.88,HFCL.NS,HFCL Limited,NSE,187.23,10.41,72.7,64.3,True,True,False,False,61.6,84.2,0.156,1.7,False,True,False,False,True,True,True,208.98,3
HDBFS,53300.07,HDBFS.NS,HDB Financial Services Limited,NSE,641.95,28.02,38.0,12.4,False,False,True,False,16.3,83.6,-0.153,-4.266,False,False,False,True,True,True,True,658.4,3
HDFCLIFE,124017.45,HDFCLIFE.NS,HDFC Life Insurance Company Limited,NSE,575.3,29.91,34.5,16.8,False,False,True,True,12.4,91.2,-0.188,-4.016,False,False,False,True,False,True,True,622.9,3
HEMIPROP,4014.23,HEMIPROP.NS,Hemisphere Properties India Limited,NSE,141.07,26.02,50.1,17.2,True,True,True,False,26.3,87.4,-0.445,-1.271,True,False,True,True,True,True,True,142.5,3
HDFCBANK,1150743.31,HDFCBANK.NS,HDFC Bank Limited,NSE,747.05,26.8,41.1,18.7,False,False,True,True,10.6,91.2,-0.197,-0.315,False,False,False,False,True,True,True,778.3,3
HERITGFOOD,2973.65,HERITGFOOD.NS,Heritage Foods Limited,NSE,320.15,40.71,40.0,17.0,False,False,False,False,17.2,87.8,-0.01,-0.959,True,False,False,True,True,True,True,323.0,3
HEG,10404.38,HEG.NS,HEG Limited,NSE,539.45,21.82,31.7,16.2,False,False,True,False,22.0,89.4,-0.126,-5.844,False,False,False,True,False,True,True,544.0,3
HEROMOTOCO,96785.95,HEROMOTOCO.NS,Hero MotoCorp Limited,NSE,4835.0,24.32,39.1,17.7,False,False,True,True,13.4,91.8,-0.22,-10.431,False,False,False,False,False,True,False,5102.0,3
GOKULAGRO,6868.14,GOKULAGRO.NS,Gokul Agro Resources Limited,NSE,232.85,6.83,54.9,31.4,True,True,True,False,24.2,88.6,-0.094,-1.076,True,False,True,True,True,True,True,244.2,3
HDFCAMC,106996.14,HDFCAMC.NS,HDFC Asset Management Company Limited,NSE,2495.9,15.89,34.1,19.6,False,False,True,False,14.2,88.0,-0.202,-28.582,False,False,False,False,True,True,True,2609.9,3
HINDALCO,245498.26,HINDALCO.NS,Hindalco Industries Limited,NSE,1092.6,7.09,50.9,27.1,True,True,True,True,17.9,85.0,0.013,-3.219,False,True,False,False,False,True,False,1105.0,3
GMRP&UI,8466.23,GMRP&UI.NS,GMR Power and Urban Infra Limited,NSE,108.31,20.91,47.9,17.2,False,False,False,True,14.7,86.2,-0.109,-0.354,True,False,True,False,True,True,True,109.88,3
GNFC,7337.48,GNFC.NS,Gujarat Narmada Valley Fertilizers and Chemicals Limited,NSE,499.75,12.9,50.5,23.1,True,True,False,False,23.9,86.6,0.157,-4.103,False,True,False,True,True,True,True,503.35,3
GOCLCORP,2035.46,GOCLCORP.NS,GOCL Corporation Limited,NSE,410.85,6.84,72.0,31.3,True,True,True,True,39.2,83.8,0.245,7.487,False,True,False,True,True,True,True,417.5,3
GOCOLORS,2184.31,GOCOLORS.NS,Go Fashion (India) Limited,NSE,414.2,54.97,76.7,28.2,False,True,False,True,41.9,83.6,0.347,11.425,False,True,False,True,True,True,False,422.3,3
GNA,1638.88,GNA.NS,GNA Axles Limited,NSE,382.55,18.61,48.1,21.6,True,False,True,False,23.3,90.6,-0.218,1.635,False,False,True,True,False,True,False,385.1,3
GODFRYPHLP,34623.27,GODFRYPHLP.NS,Godfrey Phillips India Limited,NSE,2220.1,43.75,43.7,18.6,False,False,True,False,19.2,86.8,-0.263,-20.876,False,False,False,True,False,True,True,2267.0,3
GODREJIND,35111.9,GODREJIND.NS,Godrej Industries Limited,NSE,1042.6,24.99,44.5,47.1,True,True,True,False,31.3,88.0,-0.106,-18.487,False,False,True,True,True,True,True,1059.2,3
GODREJPROP,51482.43,GODREJPROP.NS,Godrej Properties Limited,NSE,1708.3,31.85,44.3,10.8,False,False,True,True,15.9,88.8,-0.182,-7.275,False,False,False,True,False,True,True,1751.0,3
GODAVARIB,1415.02,GODAVARIB.NS,Godavari Biorefineries Limited,NSE,276.75,21.6,38.2,26.1,False,False,True,True,25.8,89.4,-0.226,-2.402,True,False,False,True,True,True,True,280.42,3
GODREJCP,102186.32,GODREJCP.NS,Godrej Consumer Products Limited,NSE,998.0,23.76,39.2,25.0,False,False,True,True,15.0,90.0,-0.021,-2.148,False,False,True,False,True,True,True,1046.9,3
GMRAIRPORT,107701.55,GMRAIRPORT.NS,GMR AIRPORTS LIMITED,NSE,102.03,7.55,61.6,13.7,True,True,False,True,12.0,85.0,-0.199,0.485,False,False,False,False,False,True,True,103.03,3
GODIGIT,28277.48,GODIGIT.NS,Go Digit General Insurance Limited,NSE,306.6,19.61,46.7,12.8,False,False,False,True,11.5,83.6,-0.502,0.207,False,False,True,False,True,True,False,312.0,3
GMMPFAUDLR,3537.23,GMMPFAUDLR.NS,GMM Pfaudler Limited,NSE,788.0,44.43,36.4,23.7,False,False,False,True,20.0,87.8,-0.276,-2.949,True,False,False,False,False,True,False,886.5,3
GODREJAGRO,11147.26,GODREJAGRO.NS,Godrej Agrovet Limited,NSE,579.8,33.84,49.4,14.7,False,False,True,False,11.1,91.0,-0.167,0.519,False,False,True,True,False,True,True,589.95,3
GOKEX,5084.82,GOKEX.NS,Gokaldas Exports Limited,NSE,693.85,28.84,49.7,11.5,False,True,True,True,16.7,90.6,-0.258,-0.664,True,False,True,False,False,True,True,727.0,3
GMDCLTD,20914.86,GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,NSE,657.75,14.79,46.6,16.6,True,True,True,False,23.5,91.0,-0.084,-1.521,False,False,True,True,True,True,False,679.85,3
GLAND,37435.13,GLAND.NS,Gland Pharma Limited,NSE,2273.0,5.13,64.8,38.2,True,True,False,True,29.3,85.4,0.188,-13.174,False,True,False,False,True,True,True,2363.5,3
GLENMARK,61110.59,GLENMARK.NS,Glenmark Pharmaceuticals Limited,NSE,2166.2,12.44,37.5,26.8,True,False,False,True,14.5,89.4,-0.188,-25.632,False,False,False,False,False,True,False,2188.4,3
GLOBAL,,GLOBAL.NS,Global Education Limited,NSE,108.72,10.81,57.7,12.1,True,True,True,True,21.6,87.6,-0.251,0.393,False,False,False,False,True,True,False,109.99,3
GOLDIAM,4764.0,GOLDIAM.NS,Goldiam International Limited,NSE,421.6,6.03,60.0,31.9,True,True,True,True,26.7,88.0,-0.135,1.859,False,False,True,False,False,True,True,424.9,3
GRAVITA,12029.3,GRAVITA.NS,Gravita India Limited,NSE,1630.7,16.33,48.0,14.9,False,True,True,False,19.8,88.2,-0.219,-7.482,True,False,False,True,False,True,True,1650.2,3
GREENPANEL,2471.56,GREENPANEL.NS,Greenpanel Industries Limited,NSE,201.91,39.76,52.2,20.9,False,False,True,False,25.9,88.6,-0.12,0.277,False,False,False,True,True,True,True,203.5,3
GREENLAM,6015.11,GREENLAM.NS,Greenlam Industries Limited,NSE,235.22,15.58,53.9,19.2,False,True,False,True,25.0,85.0,-0.358,-0.228,False,False,False,False,False,True,True,241.35,3
GREAVESCOT,4473.83,GREAVESCOT.NS,Greaves Cotton Limited,NSE,192.2,21.33,71.7,27.7,True,True,False,True,24.9,84.0,0.13,0.866,False,True,False,False,True,True,True,195.0,3
GMBREW,2006.65,GMBREW.NS,GM Breweries Limited,NSE,878.0,33.93,33.9,22.5,False,False,True,False,14.2,91.8,-0.274,-3.09,False,False,False,True,False,True,False,969.0,3
GREENPLY,3650.89,GREENPLY.NS,Greenply Industries Limited,NSE,291.79,17.09,72.2,27.0,True,True,True,False,29.5,89.4,0.153,1.885,False,True,False,True,True,True,True,294.66,3
GRSE,30459.38,GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,NSE,2658.7,24.86,47.6,12.4,True,True,True,False,26.9,89.4,-0.217,-9.097,True,False,False,True,True,True,True,2679.0,3
GREENPOWER,1318.49,GREENPOWER.NS,Orient Green Power Company Limited,NSE,11.22,29.03,48.5,16.1,False,True,True,False,30.3,89.6,-0.145,-0.036,True,False,True,True,True,False,True,11.44,3
